Czas (s),Kanał 1 (Lead II),Kanał 2 (V5)
2.113888888888889,-0.425,-0.385
2.1166666666666667,-0.425,-0.365
2.1194444444444445,-0.415,-0.345
2.1222222222222222,-0.395,-0.335
2.125,-0.395,-0.325
2.1277777777777778,-0.39,-0.31
2.1305555555555555,-0.375,-0.295
2.1333333333333333,-0.36,-0.275
2.136111111111111,-0.34,-0.255
2.138888888888889,-0.335,-0.25
2.1416666666666666,-0.33,-0.24
2.1444444444444444,-0.335,-0.245
2.147222222222222,-0.335,-0.23
2.15,-0.325,-0.205
2.1527777777777777,-0.32,-0.2
2.1555555555555554,-0.305,-0.2
2.158333333333333,-0.305,-0.205
2.161111111111111,-0.315,-0.21
2.1638888888888888,-0.31,-0.22
2.1666666666666665,-0.305,-0.195
2.1694444444444443,-0.3,-0.19
2.172222222222222,-0.3,-0.2
2.175,-0.3,-0.2
2.1777777777777776,-0.31,-0.21
2.1805555555555554,-0.31,-0.2
2.183333333333333,-0.31,-0.19
2.186111111111111,-0.315,-0.175
2.188888888888889,-0.3,-0.2
2.191666666666667,-0.305,-0.205
2.1944444444444446,-0.315,-0.21
2.1972222222222224,-0.32,-0.2
2.2,-0.325,-0.2
2.202777777777778,-0.31,-0.18
2.2055555555555557,-0.305,-0.19
2.2083333333333335,-0.305,-0.19
2.2111111111111112,-0.32,-0.205
2.213888888888889,-0.325,-0.205
2.216666666666667,-0.305,-0.195
2.2194444444444446,-0.31,-0.185
2.2222222222222223,-0.295,-0.19
2.225,-0.31,-0.19
2.227777777777778,-0.325,-0.21
2.2305555555555556,-0.33,-0.21
2.2333333333333334,-0.32,-0.205
2.236111111111111,-0.32,-0.205
2.238888888888889,-0.32,-0.2
2.2416666666666667,-0.325,-0.215
2.2444444444444445,-0.35,-0.225
2.2472222222222222,-0.35,-0.21
2.25,-0.34,-0.21
2.2527777777777778,-0.335,-0.21
2.2555555555555555,-0.33,-0.215
2.2583333333333333,-0.335,-0.225
2.261111111111111,-0.34,-0.225
2.263888888888889,-0.36,-0.23
2.2666666666666666,-0.35,-0.21
2.2694444444444444,-0.35,-0.21
2.272222222222222,-0.355,-0.23
2.275,-0.36,-0.25
2.2777777777777777,-0.355,-0.25
2.2805555555555554,-0.365,-0.245
2.283333333333333,-0.355,-0.23
2.286111111111111,-0.35,-0.215
2.2888888888888888,-0.34,-0.23
2.2916666666666665,-0.355,-0.24
2.2944444444444443,-0.35,-0.245
2.297222222222222,-0.365,-0.245
2.3,-0.365,-0.24
2.3027777777777776,-0.35,-0.215
2.3055555555555554,-0.355,-0.225
2.308333333333333,-0.35,-0.24
2.311111111111111,-0.37,-0.24
2.313888888888889,-0.38,-0.245
2.316666666666667,-0.37,-0.24
2.3194444444444446,-0.36,-0.23
2.3222222222222224,-0.365,-0.235
2.325,-0.36,-0.24
2.327777777777778,-0.365,-0.23
2.3305555555555557,-0.38,-0.25
2.3333333333333335,-0.37,-0.225
2.3361111111111112,-0.365,-0.215
2.338888888888889,-0.35,-0.23
2.341666666666667,-0.35,-0.24
2.3444444444444446,-0.35,-0.25
2.3472222222222223,-0.37,-0.265
2.35,-0.365,-0.23
2.352777777777778,-0.345,-0.22
2.3555555555555556,-0.345,-0.235
2.3583333333333334,-0.34,-0.225
2.361111111111111,-0.355,-0.235
2.363888888888889,-0.365,-0.235
2.3666666666666667,-0.36,-0.225
2.3694444444444445,-0.355,-0.225
2.3722222222222222,-0.355,-0.215
2.375,-0.355,-0.225
2.3777777777777778,-0.375,-0.235
2.3805555555555555,-0.385,-0.23
2.3833333333333333,-0.355,-0.225
2.386111111111111,-0.36,-0.225
2.388888888888889,-0.355,-0.225
2.3916666666666666,-0.36,-0.225
2.3944444444444444,-0.36,-0.23
2.397222222222222,-0.37,-0.23
2.4,-0.36,-0.215
2.4027777777777777,-0.345,-0.21
2.4055555555555554,-0.355,-0.225
2.408333333333333,-0.345,-0.24
2.411111111111111,-0.345,-0.235
2.4138888888888888,-0.345,-0.24
2.4166666666666665,-0.34,-0.225
2.4194444444444443,-0.31,-0.215
2.422222222222222,-0.305,-0.22
2.425,-0.305,-0.22
2.4277777777777776,-0.31,-0.23
2.4305555555555554,-0.305,-0.23
2.433333333333333,-0.29,-0.205
2.436111111111111,-0.285,-0.2
2.438888888888889,-0.275,-0.205
2.441666666666667,-0.28,-0.195
2.4444444444444446,-0.28,-0.21
2.4472222222222224,-0.275,-0.205
2.45,-0.265,-0.19
2.452777777777778,-0.255,-0.185
2.4555555555555557,-0.245,-0.2
2.4583333333333335,-0.26,-0.195
2.4611111111111112,-0.265,-0.2
2.463888888888889,-0.275,-0.19
2.466666666666667,-0.28,-0.17
2.4694444444444446,-0.265,-0.14
2.4722222222222223,-0.27,-0.165
2.475,-0.275,-0.165
2.477777777777778,-0.28,-0.185
2.4805555555555556,-0.275,-0.18
2.4833333333333334,-0.28,-0.17
2.486111111111111,-0.275,-0.15
2.488888888888889,-0.265,-0.165
2.4916666666666667,-0.255,-0.18
2.4944444444444445,-0.24,-0.2
2.4972222222222222,-0.26,-0.21
2.5,-0.28,-0.21
2.5027777777777778,-0.31,-0.185
2.5055555555555555,-0.31,-0.19
2.5083333333333333,-0.345,-0.2
2.511111111111111,-0.36,-0.215
2.513888888888889,-0.38,-0.22
2.5166666666666666,-0.385,-0.21
2.5194444444444444,-0.38,-0.195
2.522222222222222,-0.37,-0.205
2.525,-0.375,-0.22
2.5277777777777777,-0.385,-0.225
2.5305555555555554,-0.39,-0.23
2.533333333333333,-0.395,-0.22
2.536111111111111,-0.385,-0.21
2.5388888888888888,-0.385,-0.21
2.5416666666666665,-0.385,-0.23
2.5444444444444443,-0.395,-0.235
2.547222222222222,-0.405,-0.23
2.55,-0.4,-0.225
2.5527777777777776,-0.375,-0.215
2.5555555555555554,-0.375,-0.22
2.558333333333333,-0.39,-0.22
2.561111111111111,-0.395,-0.23
2.563888888888889,-0.415,-0.24
2.566666666666667,-0.405,-0.22
2.5694444444444446,-0.4,-0.225
2.5722222222222224,-0.39,-0.235
2.575,-0.405,-0.25
2.577777777777778,-0.425,-0.28
2.5805555555555557,-0.46,-0.305
2.5833333333333335,-0.475,-0.325
2.5861111111111112,-0.505,-0.345
2.588888888888889,-0.51,-0.375
2.591666666666667,-0.525,-0.415
2.5944444444444446,-0.54,-0.425
2.5972222222222223,-0.6,-0.385
2.6,-0.645,-0.295
2.602777777777778,-0.63,-0.18
2.6055555555555556,-0.575,-0.065
2.6083333333333334,-0.495,0.035
2.611111111111111,-0.385,0.13
2.613888888888889,-0.27,0.24
2.6166666666666667,-0.115,0.37
2.6194444444444445,0.09,0.495
2.6222222222222222,0.37,0.61
2.625,0.635,0.655
2.6277777777777778,0.81,0.545
2.6305555555555555,0.86,0.23
2.6333333333333333,0.77,-0.105
2.636111111111111,0.475,-0.28
2.638888888888889,0.065,-0.285
2.6416666666666666,-0.305,-0.255
2.6444444444444444,-0.5,-0.255
2.647222222222222,-0.52,-0.26
2.65,-0.475,-0.23
2.6527777777777777,-0.41,-0.22
2.6555555555555554,-0.39,-0.245
2.658333333333333,-0.39,-0.255
2.661111111111111,-0.4,-0.26
2.6638888888888888,-0.41,-0.25
2.6666666666666665,-0.405,-0.235
2.6694444444444443,-0.385,-0.245
2.672222222222222,-0.39,-0.245
2.675,-0.395,-0.26
2.6777777777777776,-0.405,-0.265
2.6805555555555554,-0.41,-0.265
2.683333333333333,-0.405,-0.26
2.686111111111111,-0.4,-0.24
2.688888888888889,-0.39,-0.245
2.691666666666667,-0.395,-0.26
2.6944444444444446,-0.41,-0.27
2.6972222222222224,-0.415,-0.27
2.7,-0.41,-0.255
2.702777777777778,-0.395,-0.255
2.7055555555555557,-0.405,-0.25
2.7083333333333335,-0.41,-0.265
2.7111111111111112,-0.405,-0.27
2.713888888888889,-0.405,-0.27
2.716666666666667,-0.41,-0.265
2.7194444444444446,-0.39,-0.25
2.7222222222222223,-0.385,-0.245
2.725,-0.39,-0.265
2.727777777777778,-0.395,-0.27
2.7305555555555556,-0.4,-0.26
2.7333333333333334,-0.4,-0.255
2.736111111111111,-0.4,-0.245
2.738888888888889,-0.395,-0.25
2.7416666666666667,-0.395,-0.26
2.7444444444444445,-0.405,-0.27
2.7472222222222222,-0.405,-0.26
2.75,-0.4,-0.255
2.7527777777777778,-0.395,-0.25
2.7555555555555555,-0.385,-0.255
2.7583333333333333,-0.375,-0.255
2.761111111111111,-0.385,-0.275
2.763888888888889,-0.395,-0.27
2.7666666666666666,-0.39,-0.265
2.7694444444444444,-0.385,-0.26
2.772222222222222,-0.375,-0.26
2.775,-0.385,-0.275
2.7777777777777777,-0.395,-0.27
2.7805555555555554,-0.395,-0.26
2.783333333333333,-0.385,-0.245
2.786111111111111,-0.375,-0.255
2.7888888888888888,-0.375,-0.265
2.7916666666666665,-0.385,-0.265
2.7944444444444443,-0.395,-0.27
2.797222222222222,-0.39,-0.265
2.8,-0.39,-0.26
2.8027777777777776,-0.365,-0.27
2.8055555555555554,-0.375,-0.265
2.808333333333333,-0.385,-0.27
2.811111111111111,-0.395,-0.28
2.813888888888889,-0.38,-0.285
2.816666666666667,-0.385,-0.28
2.8194444444444446,-0.375,-0.285
2.8222222222222224,-0.38,-0.29
2.825,-0.39,-0.31
2.827777777777778,-0.38,-0.305
2.8305555555555557,-0.375,-0.3
2.8333333333333335,-0.375,-0.3
2.8361111111111112,-0.375,-0.31
2.838888888888889,-0.375,-0.325
2.841666666666667,-0.38,-0.34
2.8444444444444446,-0.39,-0.34
2.8472222222222223,-0.39,-0.325
2.85,-0.365,-0.32
2.852777777777778,-0.37,-0.355
2.8555555555555556,-0.375,-0.36
2.8583333333333334,-0.385,-0.38
2.861111111111111,-0.39,-0.385
2.863888888888889,-0.39,-0.375
2.8666666666666667,-0.375,-0.365
2.8694444444444445,-0.365,-0.375
2.8722222222222222,-0.385,-0.385
2.875,-0.38,-0.39
2.8777777777777778,-0.39,-0.395
2.8805555555555555,-0.375,-0.385
2.8833333333333333,-0.375,-0.375
2.886111111111111,-0.365,-0.375
2.888888888888889,-0.37,-0.375
2.8916666666666666,-0.385,-0.38
2.8944444444444444,-0.395,-0.365
2.897222222222222,-0.385,-0.345
2.9,-0.385,-0.335
2.9027777777777777,-0.37,-0.315
2.9055555555555554,-0.365,-0.31
2.908333333333333,-0.37,-0.305
2.911111111111111,-0.375,-0.29
2.9138888888888888,-0.35,-0.27
2.9166666666666665,-0.335,-0.255
2.9194444444444443,-0.32,-0.25
2.922222222222222,-0.315,-0.245
2.925,-0.32,-0.235
2.9277777777777776,-0.325,-0.235
2.9305555555555554,-0.315,-0.225
2.933333333333333,-0.295,-0.22
2.936111111111111,-0.285,-0.195
2.938888888888889,-0.3,-0.215
2.941666666666667,-0.295,-0.23
2.9444444444444446,-0.285,-0.215
2.9472222222222224,-0.285,-0.205
2.95,-0.28,-0.195
2.952777777777778,-0.27,-0.2
2.9555555555555557,-0.28,-0.195
2.9583333333333335,-0.29,-0.195
2.9611111111111112,-0.295,-0.205
2.963888888888889,-0.295,-0.195
2.966666666666667,-0.29,-0.18
2.9694444444444446,-0.28,-0.19
2.9722222222222223,-0.29,-0.205
2.975,-0.295,-0.21
2.977777777777778,-0.31,-0.205
2.9805555555555556,-0.295,-0.18
2.9833333333333334,-0.285,-0.185
2.986111111111111,-0.28,-0.19
2.988888888888889,-0.275,-0.205
2.9916666666666667,-0.295,-0.215
2.9944444444444445,-0.305,-0.215
2.9972222222222222,-0.3,-0.215
3.0,-0.295,-0.19
3.0027777777777778,-0.295,-0.21
3.0055555555555555,-0.285,-0.2
3.0083333333333333,-0.3,-0.215
3.011111111111111,-0.305,-0.22
3.013888888888889,-0.3,-0.225
3.0166666666666666,-0.295,-0.215
3.0194444444444444,-0.3,-0.215
3.022222222222222,-0.305,-0.23
3.025,-0.315,-0.225
3.0277777777777777,-0.31,-0.225
3.0305555555555554,-0.315,-0.21
3.033333333333333,-0.295,-0.21
3.036111111111111,-0.3,-0.215
3.0388888888888888,-0.31,-0.23
3.0416666666666665,-0.33,-0.235
3.0444444444444443,-0.34,-0.23
3.047222222222222,-0.33,-0.22
3.05,-0.32,-0.215
3.0527777777777776,-0.32,-0.23
3.0555555555555554,-0.315,-0.235
3.058333333333333,-0.325,-0.25
3.061111111111111,-0.335,-0.245
3.063888888888889,-0.33,-0.24
3.066666666666667,-0.315,-0.22
3.0694444444444446,-0.32,-0.23
3.0722222222222224,-0.32,-0.23
3.075,-0.33,-0.235
3.077777777777778,-0.345,-0.24
3.0805555555555557,-0.34,-0.235
3.0833333333333335,-0.335,-0.22
3.0861111111111112,-0.33,-0.23
3.088888888888889,-0.335,-0.24
3.091666666666667,-0.345,-0.255
3.0944444444444446,-0.35,-0.245
3.0972222222222223,-0.345,-0.235
3.1,-0.34,-0.22
3.102777777777778,-0.335,-0.23
3.1055555555555556,-0.335,-0.24
3.1083333333333334,-0.33,-0.25
3.111111111111111,-0.335,-0.255
3.113888888888889,-0.34,-0.24
3.1166666666666667,-0.335,-0.225
3.1194444444444445,-0.32,-0.23
3.1222222222222222,-0.34,-0.235
3.125,-0.34,-0.24
3.1277777777777778,-0.35,-0.245
3.1305555555555555,-0.365,-0.235
3.1333333333333333,-0.36,-0.23
3.136111111111111,-0.345,-0.235
3.138888888888889,-0.345,-0.24
3.1416666666666666,-0.35,-0.245
3.1444444444444444,-0.35,-0.235
3.147222222222222,-0.35,-0.235
3.15,-0.34,-0.23
3.1527777777777777,-0.34,-0.24
3.1555555555555554,-0.345,-0.235
3.158333333333333,-0.345,-0.245
3.161111111111111,-0.38,-0.25
3.1638888888888888,-0.36,-0.23
3.1666666666666665,-0.36,-0.21
3.1694444444444443,-0.345,-0.23
3.172222222222222,-0.345,-0.235
3.175,-0.35,-0.245
3.1777777777777776,-0.355,-0.25
3.1805555555555554,-0.345,-0.245
3.183333333333333,-0.33,-0.23
3.186111111111111,-0.33,-0.23
3.188888888888889,-0.335,-0.235
3.191666666666667,-0.335,-0.25
3.1944444444444446,-0.34,-0.25
3.1972222222222224,-0.33,-0.24
3.2,-0.32,-0.225
3.202777777777778,-0.29,-0.23
3.2055555555555557,-0.29,-0.235
3.2083333333333335,-0.3,-0.24
3.2111111111111112,-0.305,-0.245
3.213888888888889,-0.285,-0.24
3.216666666666667,-0.28,-0.225
3.2194444444444446,-0.275,-0.225
3.2222222222222223,-0.28,-0.23
3.225,-0.275,-0.23
3.227777777777778,-0.27,-0.225
3.2305555555555556,-0.265,-0.205
3.2333333333333334,-0.25,-0.21
3.236111111111111,-0.23,-0.22
3.238888888888889,-0.245,-0.205
3.2416666666666667,-0.24,-0.22
3.2444444444444445,-0.255,-0.22
3.2472222222222222,-0.255,-0.21
3.25,-0.245,-0.19
3.2527777777777778,-0.235,-0.18
3.2555555555555555,-0.255,-0.18
3.2583333333333333,-0.265,-0.185
3.261111111111111,-0.26,-0.19
3.263888888888889,-0.255,-0.19
3.2666666666666666,-0.27,-0.185
3.2694444444444444,-0.265,-0.205
3.272222222222222,-0.28,-0.2
3.275,-0.255,-0.22
3.2777777777777777,-0.25,-0.22
3.2805555555555554,-0.245,-0.22
3.283333333333333,-0.265,-0.21
3.286111111111111,-0.28,-0.225
3.2888888888888888,-0.3,-0.22
3.2916666666666665,-0.315,-0.24
3.2944444444444443,-0.325,-0.245
3.297222222222222,-0.335,-0.235
3.3,-0.345,-0.23
3.3027777777777776,-0.33,-0.245
3.3055555555555554,-0.335,-0.245
3.308333333333333,-0.345,-0.25
3.311111111111111,-0.36,-0.255
3.313888888888889,-0.35,-0.23
3.316666666666667,-0.34,-0.225
3.3194444444444446,-0.335,-0.23
3.3222222222222224,-0.345,-0.245
3.325,-0.36,-0.255
3.327777777777778,-0.365,-0.265
3.3305555555555557,-0.375,-0.255
3.3333333333333335,-0.37,-0.245
3.3361111111111112,-0.365,-0.26
3.338888888888889,-0.365,-0.25
3.341666666666667,-0.38,-0.26
3.3444444444444446,-0.375,-0.27
3.3472222222222223,-0.375,-0.24
3.35,-0.365,-0.245
3.352777777777778,-0.37,-0.25
3.3555555555555556,-0.36,-0.25
3.3583333333333334,-0.37,-0.25
3.361111111111111,-0.38,-0.265
3.363888888888889,-0.365,-0.255
3.3666666666666667,-0.36,-0.245
3.3694444444444445,-0.35,-0.255
3.3722222222222222,-0.355,-0.265
3.375,-0.37,-0.28
3.3777777777777778,-0.385,-0.305
3.3805555555555555,-0.395,-0.32
3.3833333333333333,-0.43,-0.35
3.386111111111111,-0.445,-0.38
3.388888888888889,-0.485,-0.39
3.3916666666666666,-0.515,-0.345
3.3944444444444444,-0.565,-0.24
3.397222222222222,-0.555,-0.11
3.4,-0.475,-0.02
3.4027777777777777,-0.355,0.04
3.4055555555555554,-0.22,0.11
3.408333333333333,-0.055,0.22
3.411111111111111,0.185,0.35
3.4138888888888888,0.475,0.44
3.4166666666666665,0.705,0.395
3.4194444444444443,0.82,0.155
3.422222222222222,0.78,-0.17
3.425,0.535,-0.38
3.4277777777777776,0.145,-0.41
3.4305555555555554,-0.2,-0.355
3.433333333333333,-0.42,-0.32
3.436111111111111,-0.5,-0.305
3.438888888888889,-0.48,-0.3
3.441666666666667,-0.45,-0.295
3.4444444444444446,-0.41,-0.295
3.4472222222222224,-0.4,-0.285
3.45,-0.39,-0.3
3.452777777777778,-0.39,-0.31
3.4555555555555557,-0.4,-0.305
3.4583333333333335,-0.405,-0.305
3.4611111111111112,-0.425,-0.295
3.463888888888889,-0.425,-0.27
3.466666666666667,-0.405,-0.27
3.4694444444444446,-0.395,-0.285
3.4722222222222223,-0.405,-0.305
3.475,-0.405,-0.31
3.477777777777778,-0.415,-0.3
3.4805555555555556,-0.405,-0.29
3.4833333333333334,-0.385,-0.275
3.486111111111111,-0.39,-0.285
3.488888888888889,-0.395,-0.285
3.4916666666666667,-0.395,-0.305
3.4944444444444445,-0.395,-0.29
3.4972222222222222,-0.395,-0.29
3.5,-0.385,-0.285
3.5027777777777778,-0.39,-0.285
3.5055555555555555,-0.39,-0.29
3.5083333333333333,-0.4,-0.3
3.511111111111111,-0.425,-0.295
3.513888888888889,-0.41,-0.285
3.5166666666666666,-0.4,-0.275
3.5194444444444444,-0.395,-0.29
3.522222222222222,-0.4,-0.295
3.525,-0.405,-0.275
3.5277777777777777,-0.425,-0.285
3.5305555555555554,-0.415,-0.285
3.533333333333333,-0.405,-0.26
3.536111111111111,-0.405,-0.27
3.5388888888888888,-0.405,-0.265
3.5416666666666665,-0.41,-0.285
3.5444444444444443,-0.415,-0.29
3.547222222222222,-0.405,-0.295
3.55,-0.42,-0.28
3.5527777777777776,-0.405,-0.29
3.5555555555555554,-0.41,-0.295
3.558333333333333,-0.41,-0.3
3.561111111111111,-0.42,-0.31
3.563888888888889,-0.415,-0.305
3.566666666666667,-0.405,-0.295
3.5694444444444446,-0.395,-0.3
3.5722222222222224,-0.395,-0.28
3.575,-0.395,-0.29
3.577777777777778,-0.4,-0.305
3.5805555555555557,-0.395,-0.29
3.5833333333333335,-0.395,-0.285
3.5861111111111112,-0.405,-0.305
3.588888888888889,-0.405,-0.31
3.591666666666667,-0.42,-0.315
3.5944444444444446,-0.435,-0.305
3.5972222222222223,-0.415,-0.295
3.6,-0.405,-0.29
3.602777777777778,-0.395,-0.295
3.6055555555555556,-0.39,-0.3
3.6083333333333334,-0.415,-0.305
3.611111111111111,-0.405,-0.325
3.613888888888889,-0.405,-0.31
3.6166666666666667,-0.4,-0.3
3.6194444444444445,-0.395,-0.31
3.6222222222222222,-0.395,-0.335
3.625,-0.405,-0.34
3.6277777777777778,-0.42,-0.35
3.6305555555555555,-0.415,-0.355
3.6333333333333333,-0.4,-0.34
3.636111111111111,-0.395,-0.35
3.638888888888889,-0.4,-0.365
3.6416666666666666,-0.405,-0.38
3.6444444444444444,-0.425,-0.4
3.647222222222222,-0.425,-0.385
3.65,-0.425,-0.38
3.6527777777777777,-0.42,-0.39
3.6555555555555554,-0.425,-0.4
3.658333333333333,-0.45,-0.405
3.661111111111111,-0.445,-0.405
3.6638888888888888,-0.45,-0.405
3.6666666666666665,-0.435,-0.415
3.6694444444444443,-0.445,-0.415
3.672222222222222,-0.47,-0.42
3.675,-0.455,-0.415
3.6777777777777776,-0.46,-0.425
3.6805555555555554,-0.44,-0.41
3.683333333333333,-0.435,-0.395
3.686111111111111,-0.425,-0.385
3.688888888888889,-0.43,-0.405
3.691666666666667,-0.445,-0.395
3.6944444444444446,-0.45,-0.395
3.6972222222222224,-0.445,-0.375
3.7,-0.43,-0.37
3.702777777777778,-0.42,-0.375
3.7055555555555557,-0.41,-0.375
3.7083333333333335,-0.425,-0.37
3.7111111111111112,-0.42,-0.36
3.713888888888889,-0.405,-0.345
3.716666666666667,-0.38,-0.32
3.7194444444444446,-0.37,-0.305
3.7222222222222223,-0.365,-0.305
3.725,-0.365,-0.3
3.727777777777778,-0.365,-0.285
3.7305555555555556,-0.345,-0.275
3.7333333333333334,-0.33,-0.26
3.736111111111111,-0.315,-0.245
3.738888888888889,-0.305,-0.245
3.7416666666666667,-0.305,-0.25
3.7444444444444445,-0.32,-0.255
3.7472222222222222,-0.31,-0.245
3.75,-0.31,-0.23
3.7527777777777778,-0.305,-0.235
3.7555555555555555,-0.31,-0.245
3.7583333333333333,-0.315,-0.255
3.761111111111111,-0.32,-0.255
3.763888888888889,-0.315,-0.225
3.7666666666666666,-0.305,-0.23
3.7694444444444444,-0.305,-0.235
3.772222222222222,-0.295,-0.24
3.775,-0.31,-0.25
3.7777777777777777,-0.32,-0.245
3.7805555555555554,-0.31,-0.225
3.783333333333333,-0.315,-0.215
3.786111111111111,-0.295,-0.22
3.7888888888888888,-0.3,-0.24
3.7916666666666665,-0.305,-0.25
3.7944444444444443,-0.3,-0.255
3.797222222222222,-0.285,-0.245
3.8,-0.28,-0.24
3.8027777777777776,-0.29,-0.235
3.8055555555555554,-0.295,-0.245
3.808333333333333,-0.305,-0.255
3.811111111111111,-0.325,-0.25
3.813888888888889,-0.305,-0.235
3.816666666666667,-0.3,-0.23
3.8194444444444446,-0.3,-0.25
3.8222222222222224,-0.315,-0.26
3.825,-0.325,-0.275
3.827777777777778,-0.335,-0.28
3.8305555555555557,-0.325,-0.275
3.8333333333333335,-0.315,-0.26
3.8361111111111112,-0.32,-0.27
3.838888888888889,-0.335,-0.255
3.841666666666667,-0.33,-0.265
3.8444444444444446,-0.34,-0.255
3.8472222222222223,-0.325,-0.265
3.85,-0.325,-0.26
3.852777777777778,-0.32,-0.265
3.8555555555555556,-0.315,-0.265
3.8583333333333334,-0.335,-0.275
3.861111111111111,-0.335,-0.27
3.863888888888889,-0.345,-0.265
3.8666666666666667,-0.335,-0.255
3.8694444444444445,-0.325,-0.255
3.8722222222222222,-0.33,-0.265
3.875,-0.315,-0.275
3.8777777777777778,-0.335,-0.29
3.8805555555555555,-0.33,-0.275
3.8833333333333333,-0.33,-0.26
3.886111111111111,-0.33,-0.27
3.888888888888889,-0.33,-0.265
3.8916666666666666,-0.335,-0.27
3.8944444444444444,-0.34,-0.265
3.897222222222222,-0.33,-0.265
3.9,-0.32,-0.25
3.9027777777777777,-0.315,-0.265
3.9055555555555554,-0.325,-0.265
3.908333333333333,-0.335,-0.27
3.911111111111111,-0.355,-0.27
3.9138888888888888,-0.345,-0.265
3.9166666666666665,-0.34,-0.255
3.9194444444444443,-0.335,-0.26
3.922222222222222,-0.32,-0.255
3.925,-0.325,-0.27
3.9277777777777776,-0.35,-0.27
3.9305555555555554,-0.33,-0.285
3.933333333333333,-0.315,-0.265
3.936111111111111,-0.315,-0.26
3.938888888888889,-0.33,-0.265
3.941666666666667,-0.33,-0.27
3.9444444444444446,-0.335,-0.265
3.9472222222222224,-0.335,-0.26
3.95,-0.33,-0.25
3.952777777777778,-0.33,-0.265
3.9555555555555557,-0.33,-0.265
3.9583333333333335,-0.34,-0.27
3.9611111111111112,-0.34,-0.265
3.963888888888889,-0.34,-0.255
3.966666666666667,-0.325,-0.245
3.9694444444444446,-0.325,-0.255
3.9722222222222223,-0.325,-0.275
3.975,-0.345,-0.275
3.977777777777778,-0.35,-0.275
3.9805555555555556,-0.34,-0.255
3.9833333333333334,-0.33,-0.255
3.986111111111111,-0.32,-0.26
3.988888888888889,-0.31,-0.265
3.9916666666666667,-0.305,-0.285
3.9944444444444445,-0.305,-0.28
3.9972222222222222,-0.275,-0.265
4.0,-0.27,-0.26
4.002777777777778,-0.255,-0.255
4.0055555555555555,-0.26,-0.25
4.008333333333334,-0.265,-0.255
4.011111111111111,-0.26,-0.25
4.013888888888889,-0.25,-0.24
4.016666666666667,-0.235,-0.23
4.019444444444445,-0.235,-0.235
4.022222222222222,-0.22,-0.225
4.025,-0.235,-0.235
4.027777777777778,-0.235,-0.24
4.030555555555556,-0.22,-0.225
4.033333333333333,-0.23,-0.215
4.036111111111111,-0.225,-0.235
4.038888888888889,-0.235,-0.23
4.041666666666667,-0.245,-0.225
4.044444444444444,-0.255,-0.215
4.0472222222222225,-0.24,-0.205
4.05,-0.23,-0.2
4.052777777777778,-0.23,-0.21
4.055555555555555,-0.25,-0.225
4.058333333333334,-0.255,-0.23
4.061111111111111,-0.25,-0.225
4.063888888888889,-0.23,-0.215
4.066666666666666,-0.205,-0.21
4.069444444444445,-0.195,-0.235
4.072222222222222,-0.21,-0.24
4.075,-0.23,-0.255
4.0777777777777775,-0.27,-0.245
4.080555555555556,-0.27,-0.235
4.083333333333333,-0.285,-0.23
4.086111111111111,-0.285,-0.235
4.088888888888889,-0.31,-0.245
4.091666666666667,-0.33,-0.27
4.094444444444444,-0.34,-0.26
4.097222222222222,-0.34,-0.25
4.1,-0.345,-0.24
4.102777777777778,-0.35,-0.24
4.105555555555555,-0.35,-0.255
4.108333333333333,-0.34,-0.26
4.111111111111111,-0.355,-0.265
4.113888888888889,-0.345,-0.255
4.116666666666666,-0.34,-0.245
4.1194444444444445,-0.34,-0.245
4.122222222222222,-0.345,-0.26
4.125,-0.355,-0.255
4.127777777777778,-0.37,-0.26
4.1305555555555555,-0.355,-0.255
4.133333333333334,-0.37,-0.24
4.136111111111111,-0.345,-0.24
4.138888888888889,-0.34,-0.26
4.141666666666667,-0.36,-0.26
4.144444444444445,-0.38,-0.25
4.147222222222222,-0.36,-0.24
4.15,-0.345,-0.235
4.152777777777778,-0.35,-0.24
4.155555555555556,-0.35,-0.255
4.158333333333333,-0.355,-0.27
4.161111111111111,-0.38,-0.285
4.163888888888889,-0.39,-0.29
4.166666666666667,-0.395,-0.31
4.169444444444444,-0.425,-0.33
4.1722222222222225,-0.455,-0.365
4.175,-0.475,-0.37
4.177777777777778,-0.51,-0.35
4.180555555555555,-0.545,-0.26
4.183333333333334,-0.54,-0.135
4.186111111111111,-0.495,-0.02
4.188888888888889,-0.405,0.035
4.191666666666666,-0.295,0.095
4.194444444444445,-0.16,0.185
4.197222222222222,0.04,0.315
4.2,0.315,0.45
4.2027777777777775,0.595,0.515
4.205555555555556,0.8,0.45
4.208333333333333,0.885,0.175
4.211111111111111,0.795,-0.18
4.213888888888889,0.52,-0.385
4.216666666666667,0.13,-0.395
4.219444444444444,-0.215,-0.345
4.222222222222222,-0.425,-0.31
4.225,-0.5,-0.29
4.227777777777778,-0.49,-0.275
4.230555555555555,-0.45,-0.265
4.233333333333333,-0.4,-0.235
4.236111111111111,-0.39,-0.25
4.238888888888889,-0.395,-0.265
4.241666666666666,-0.395,-0.255
4.2444444444444445,-0.4,-0.245
4.247222222222222,-0.39,-0.24
4.25,-0.38,-0.24
4.252777777777778,-0.385,-0.25
4.2555555555555555,-0.385,-0.26
4.258333333333334,-0.4,-0.265
4.261111111111111,-0.41,-0.275
4.263888888888889,-0.41,-0.255
4.266666666666667,-0.39,-0.24
4.269444444444445,-0.39,-0.245
